,id,goog,count_all,count_rating,count_review,rating,picture,length,experience,period,locationid,time,period_ch,dum,did,ln_count_all,ln_count_rating,ln_count_review,ln_length,timedum_1,timedum_2,timedum_3,timedum_4,timedum_5,timedum_6,timedum_7,timedum_8,diddum_1,diddum_2,diddum_3,diddum_4,diddum_5,diddum_6,diddum_7,diddum_8,_est_ln_count_all
379,190.0,0,20.0,20.0,20.0,4.1,0.65,366.55,814.3,2018M10,26,8.0,1.0,1.0,0.0,2.9957323,2.9957323,2.9957323,5.9041348,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
380,191.0,1,121.0,68.0,53.0,4.4132233,0.016528925,68.69811,28.495869,2017M07,27,1.0,0.0,0.0,0.0,4.7957907,4.2195077,3.9702919,4.2297215,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
381,191.0,0,57.0,57.0,57.0,3.8596492,0.9298246,238.0351,254.85965,2017M07,27,1.0,0.0,0.0,0.0,4.0430512,4.0430512,4.0430512,5.4724183,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
382,192.0,1,180.0,115.0,65.0,4.3722224,0.0055555557,65.16923,30.005556,2017M08,27,2.0,0.0,0.0,0.0,5.192957,4.744932,4.1743875,4.176987,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
383,192.0,0,56.0,56.0,56.0,3.8035715,0.875,218.75,159.125,2017M08,27,2.0,0.0,0.0,0.0,4.0253515,4.0253515,4.0253515,5.3879294,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
384,193.0,1,186.0,109.0,77.0,4.33871,0.016129032,56.363636,22.989246,2017M09,27,3.0,0.0,0.0,0.0,5.2257466,4.691348,4.3438053,4.031824,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
385,193.0,0,35.0,35.0,35.0,3.7714286,0.94285715,217.94286,105.77143,2017M09,27,3.0,0.0,0.0,0.0,3.5553482,3.5553482,3.5553482,5.384233,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
386,194.0,1,203.0,133.0,70.0,4.4236455,0.0,54.514286,21.527094,2017M10,27,4.0,0.0,0.0,0.0,5.313206,4.890349,4.248495,3.998463,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
387,194.0,0,38.0,38.0,38.0,3.9210527,0.92105263,188.21053,215.47368,2017M10,27,4.0,0.0,0.0,0.0,3.637586,3.637586,3.637586,5.237561,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
388,195.0,1,173.0,104.0,69.0,4.3583813,0.0057803467,69.565216,25.17341,2018M07,27,5.0,1.0,1.0,1.0,5.1532917,4.644391,4.2341065,4.2422647,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
389,195.0,0,40.0,40.0,40.0,4.0,0.825,203.525,238.1,2018M07,27,5.0,1.0,1.0,0.0,3.6888795,3.6888795,3.6888795,5.3157887,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
390,196.0,1,200.0,120.0,80.0,4.3,0.005,78.9875,34.315,2018M08,27,6.0,1.0,1.0,1.0,5.2983174,4.787492,4.3820267,4.36929,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
391,196.0,0,51.0,51.0,51.0,3.8823528,0.8235294,252.96078,252.94118,2018M08,27,6.0,1.0,1.0,0.0,3.9318256,3.9318256,3.9318256,5.5332346,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
392,197.0,1,127.0,69.0,58.0,4.4015746,0.007874016,86.94827,48.464565,2018M09,27,7.0,1.0,1.0,1.0,4.8441873,4.2341065,4.060443,4.4653134,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
393,197.0,0,29.0,29.0,29.0,4.1034484,0.6896552,233.65517,144.10345,2018M09,27,7.0,1.0,1.0,0.0,3.3672957,3.3672957,3.3672957,5.4538465,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
394,198.0,1,112.0,61.0,51.0,4.383929,0.017857144,77.882355,30.044643,2018M10,27,8.0,1.0,1.0,1.0,4.7184987,4.1108737,3.9318256,4.3551993,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
395,198.0,0,35.0,35.0,35.0,4.0,0.8857143,242.37143,254.14285,2018M10,27,8.0,1.0,1.0,0.0,3.5553482,3.5553482,3.5553482,5.4904714,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
396,199.0,1,188.0,111.0,77.0,4.191489,0.0,62.96104,38.93617,2017M07,29,1.0,0.0,0.0,0.0,5.236442,4.7095304,4.3438053,4.142516,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
397,199.0,0,3.0,3.0,3.0,4.6666665,0.6666667,501.0,96.333336,2017M07,29,1.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,6.216606,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
398,200.0,1,230.0,152.0,78.0,4.352174,0.0,51.653847,32.98261,2017M08,29,2.0,0.0,0.0,0.0,5.4380794,5.0238805,4.356709,3.9445646,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
399,200.0,0,9.0,9.0,9.0,3.5555556,1.0,265.22223,528.2222,2017M08,29,2.0,0.0,0.0,0.0,2.1972246,2.1972246,2.1972246,5.580568,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
400,201.0,1,316.0,231.0,85.0,4.344937,0.00949367,43.95294,31.01266,2017M09,29,3.0,0.0,0.0,0.0,5.755742,5.4424176,4.4426513,3.7831194,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
401,201.0,0,9.0,9.0,9.0,4.3333335,0.5555556,445.1111,1056.7778,2017M09,29,3.0,0.0,0.0,0.0,2.1972246,2.1972246,2.1972246,6.098324,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
402,202.0,1,249.0,170.0,79.0,4.3453817,0.004016064,60.64557,33.46988,2017M10,29,4.0,0.0,0.0,0.0,5.5174527,5.1357985,4.3694477,4.1050467,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
403,202.0,0,13.0,13.0,13.0,4.0,0.6923077,292.53845,1066.3077,2017M10,29,4.0,0.0,0.0,0.0,2.5649493,2.5649493,2.5649493,5.678596,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
404,203.0,1,304.0,210.0,94.0,4.444079,0.0,59.80851,29.0,2018M07,29,5.0,1.0,1.0,1.0,5.7170277,5.3471074,4.543295,4.091148,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
405,203.0,0,7.0,7.0,7.0,3.142857,0.85714287,335.0,623.2857,2018M07,29,5.0,1.0,1.0,0.0,1.9459101,1.9459101,1.9459101,5.8141303,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
406,204.0,1,309.0,216.0,93.0,4.3495145,0.003236246,70.935486,35.352753,2018M08,29,6.0,1.0,1.0,1.0,5.733341,5.3752785,4.5325994,4.2617707,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
407,204.0,0,8.0,8.0,8.0,3.875,0.75,246.0,199.875,2018M08,29,6.0,1.0,1.0,0.0,2.0794415,2.0794415,2.0794415,5.5053315,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
408,205.0,1,311.0,223.0,88.0,4.3987136,0.0,67.39773,25.768488,2018M09,29,7.0,1.0,1.0,1.0,5.739793,5.4071717,4.477337,4.2106113,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
409,205.0,0,5.0,5.0,5.0,4.2,0.8,380.6,859.2,2018M09,29,7.0,1.0,1.0,0.0,1.609438,1.609438,1.609438,5.941749,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
410,206.0,1,268.0,184.0,84.0,4.466418,0.0,64.92857,34.511192,2018M10,29,8.0,1.0,1.0,1.0,5.590987,5.214936,4.4308167,4.173288,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
411,206.0,0,6.0,6.0,6.0,3.8333333,0.33333334,212.0,1083.6666,2018M10,29,8.0,1.0,1.0,0.0,1.7917595,1.7917595,1.7917595,5.3565865,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
412,207.0,1,258.0,160.0,98.0,4.4418607,0.011627907,46.10204,29.11628,2017M07,30,1.0,0.0,0.0,0.0,5.5529594,5.075174,4.5849676,3.8308573,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
413,207.0,0,273.0,273.0,273.0,3.9340658,0.8717949,236.9011,203.15018,2017M07,30,1.0,0.0,0.0,0.0,5.609472,5.609472,5.609472,5.467643,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
414,208.0,1,485.0,319.0,166.0,4.4371133,0.0041237115,65.75903,28.29897,2017M08,30,2.0,0.0,0.0,0.0,6.184149,5.765191,5.1119876,4.185997,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
415,208.0,0,291.0,291.0,291.0,3.9243987,0.8625429,245.49484,151.60481,2017M08,30,2.0,0.0,0.0,0.0,5.673323,5.673323,5.673323,5.503276,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
416,209.0,1,508.0,335.0,173.0,4.468504,0.005905512,54.566475,34.220474,2017M09,30,3.0,0.0,0.0,0.0,6.2304816,5.8141303,5.1532917,3.9994197,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
417,209.0,0,234.0,234.0,234.0,4.1025643,0.89316237,248.38461,173.82478,2017M09,30,3.0,0.0,0.0,0.0,5.4553213,5.4553213,5.4553213,5.5149784,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
418,210.0,1,593.0,401.0,192.0,4.462057,0.0067453627,50.588543,33.153458,2017M10,30,4.0,0.0,0.0,0.0,6.3851943,5.9939613,5.2574954,3.9237251,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
419,210.0,0,246.0,246.0,246.0,3.9715447,0.86585367,247.23984,199.78455,2017M10,30,4.0,0.0,0.0,0.0,5.5053315,5.5053315,5.5053315,5.510359,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
420,211.0,1,422.0,283.0,139.0,4.433649,0.0047393367,67.1223,39.056873,2018M07,30,5.0,1.0,1.0,1.0,6.0450053,5.645447,4.934474,4.2065163,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
421,211.0,0,263.0,263.0,263.0,4.0304184,0.85551333,239.02661,171.92015,2018M07,30,5.0,1.0,1.0,0.0,5.572154,5.572154,5.572154,5.476575,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
422,212.0,1,670.0,435.0,235.0,4.4134326,0.0,71.02128,31.87015,2018M08,30,6.0,1.0,1.0,1.0,6.5072775,6.075346,5.4595857,4.2629795,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
423,212.0,0,315.0,315.0,315.0,4.022222,0.82857144,237.89206,182.25714,2018M08,30,6.0,1.0,1.0,0.0,5.7525725,5.7525725,5.7525725,5.471817,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
424,213.0,1,658.0,438.0,220.0,4.4346504,0.0030395137,75.222725,33.241642,2018M09,30,7.0,1.0,1.0,1.0,6.489205,6.082219,5.3936276,4.320453,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
425,213.0,0,235.0,235.0,235.0,4.029787,0.83404255,255.04681,223.45958,2018M09,30,7.0,1.0,1.0,0.0,5.4595857,5.4595857,5.4595857,5.541447,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
426,214.0,1,614.0,420.0,194.0,4.5179152,0.0032573289,74.75773,36.550488,2018M10,30,8.0,1.0,1.0,1.0,6.419995,6.0402546,5.267858,4.3142524,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
427,214.0,0,238.0,238.0,238.0,4.117647,0.8235294,237.4748,186.06723,2018M10,30,8.0,1.0,1.0,0.0,5.4722705,5.4722705,5.4722705,5.4700613,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
428,215.0,1,125.0,90.0,35.0,4.32,0.0,63.085712,48.272,2017M07,31,1.0,0.0,0.0,0.0,4.828314,4.4998097,3.5553482,4.1444945,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
429,215.0,0,3.0,3.0,3.0,3.0,0.33333334,210.66667,1321.0,2017M07,31,1.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,5.350277,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
430,216.0,1,132.0,98.0,34.0,4.3030305,0.0,67.52941,33.477272,2017M08,31,2.0,0.0,0.0,0.0,4.882802,4.5849676,3.5263605,4.212563,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
431,216.0,0,3.0,3.0,3.0,3.3333333,1.0,239.0,507.66666,2017M08,31,2.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,5.4764633,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
432,217.0,1,169.0,124.0,45.0,4.295858,0.01775148,68.68889,32.615383,2017M09,31,3.0,0.0,0.0,0.0,5.1298985,4.8202815,3.8066626,4.2295876,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
433,217.0,0,2.0,2.0,2.0,3.5,0.5,310.5,192.5,2017M09,31,3.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,5.738184,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
434,218.0,1,165.0,127.0,38.0,4.369697,0.006060606,60.210526,31.018183,2017M10,31,4.0,0.0,0.0,0.0,5.1059456,4.8441873,3.637586,4.097847,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
435,218.0,0,7.0,7.0,7.0,4.142857,0.5714286,211.0,416.42856,2017M10,31,4.0,0.0,0.0,0.0,1.9459101,1.9459101,1.9459101,5.351858,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
436,219.0,1,134.0,98.0,36.0,4.261194,0.014925373,67.611115,27.410448,2018M07,31,5.0,1.0,1.0,1.0,4.89784,4.5849676,3.583519,4.2137723,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
437,219.0,0,3.0,3.0,3.0,4.0,0.6666667,461.0,429.33334,2018M07,31,5.0,1.0,1.0,0.0,1.0986123,1.0986123,1.0986123,6.133398,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
438,220.0,1,178.0,136.0,42.0,4.297753,0.011235955,79.45238,27.977528,2018M08,31,6.0,1.0,1.0,1.0,5.1817837,4.912655,3.7376697,4.375158,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
439,220.0,0,1.0,1.0,1.0,3.0,1.0,209.0,3067.0,2018M08,31,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5.3423343,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
440,221.0,1,221.0,159.0,62.0,4.4117646,0.004524887,97.33871,35.78733,2018M09,31,7.0,1.0,1.0,1.0,5.398163,5.0689044,4.1271343,4.5781965,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
441,221.0,0,3.0,3.0,3.0,4.0,0.6666667,606.0,1646.0,2018M09,31,7.0,1.0,1.0,0.0,1.0986123,1.0986123,1.0986123,6.40688,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
442,222.0,1,144.0,121.0,23.0,4.423611,0.0069444445,75.478264,22.54861,2018M10,31,8.0,1.0,1.0,1.0,4.9698133,4.7957907,3.1354942,4.323845,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
443,222.0,0,1.0,1.0,1.0,3.0,1.0,327.0,2065.0,2018M10,31,8.0,1.0,1.0,0.0,0.0,0.0,0.0,5.7899604,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
444,223.0,1,97.0,59.0,38.0,4.4639177,0.020618556,64.210526,53.639175,2017M07,32,1.0,0.0,0.0,0.0,4.574711,4.0775375,3.637586,4.162167,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
445,223.0,0,3.0,3.0,3.0,3.0,0.6666667,313.33334,1151.0,2017M07,32,1.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,5.7472677,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
446,224.0,1,164.0,107.0,57.0,4.371951,0.0060975607,50.80702,30.359756,2017M08,32,2.0,0.0,0.0,0.0,5.0998664,4.6728287,4.0430512,3.9280345,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
447,224.0,0,4.0,4.0,4.0,3.5,1.0,185.75,151.25,2017M08,32,2.0,0.0,0.0,0.0,1.3862944,1.3862944,1.3862944,5.2244015,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
448,225.0,1,201.0,122.0,79.0,4.3432837,0.014925373,68.544304,51.09453,2017M09,32,3.0,0.0,0.0,0.0,5.3033047,4.804021,4.3694477,4.2274804,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
449,225.0,0,4.0,4.0,4.0,3.75,0.75,249.75,499.25,2017M09,32,3.0,0.0,0.0,0.0,1.3862944,1.3862944,1.3862944,5.5204606,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
450,226.0,1,159.0,120.0,39.0,4.3207545,0.018867925,38.897434,30.45283,2017M10,32,4.0,0.0,0.0,0.0,5.0689044,4.787492,3.6635616,3.6609282,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
451,226.0,0,6.0,6.0,6.0,4.3333335,0.6666667,219.83333,325.66666,2017M10,32,4.0,0.0,0.0,0.0,1.7917595,1.7917595,1.7917595,5.3928695,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
452,227.0,1,126.0,78.0,48.0,4.2460318,0.031746034,49.9375,32.20635,2018M07,32,5.0,1.0,1.0,1.0,4.836282,4.356709,3.871201,3.9107723,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
453,227.0,0,2.0,2.0,2.0,3.5,1.0,227.0,3734.0,2018M07,32,5.0,1.0,1.0,0.0,0.6931472,0.6931472,0.6931472,5.42495,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
454,228.0,1,205.0,133.0,72.0,4.3512197,0.019512195,74.93056,28.536585,2018M08,32,6.0,1.0,1.0,1.0,5.32301,4.890349,4.276666,4.3165617,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
455,228.0,0,1.0,1.0,1.0,3.0,1.0,172.0,1024.0,2018M08,32,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5.1474943,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
456,229.0,1,181.0,131.0,50.0,4.331492,0.0,59.58,45.36464,2018M09,32,7.0,1.0,1.0,1.0,5.198497,4.8751974,3.912023,4.08732,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
457,229.0,0,4.0,4.0,4.0,4.25,0.75,390.25,1197.0,2018M09,32,7.0,1.0,1.0,0.0,1.3862944,1.3862944,1.3862944,5.9667873,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
458,230.0,1,159.0,106.0,53.0,4.4591193,0.012578616,57.603775,30.433962,2018M10,32,8.0,1.0,1.0,1.0,5.0689044,4.6634393,3.9702919,4.053588,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
459,230.0,0,2.0,2.0,2.0,3.5,0.5,200.5,840.0,2018M10,32,8.0,1.0,1.0,0.0,0.6931472,0.6931472,0.6931472,5.300814,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
460,231.0,1,96.0,61.0,35.0,4.4166665,0.010416667,63.4,60.260418,2017M07,33,1.0,0.0,0.0,0.0,4.564348,4.1108737,3.5553482,4.1494637,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
461,231.0,0,2.0,2.0,2.0,3.0,1.0,408.5,457.5,2017M07,33,1.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,6.0124917,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
462,232.0,1,100.0,71.0,29.0,4.31,0.02,54.37931,60.93,2017M08,33,2.0,0.0,0.0,0.0,4.6051702,4.26268,3.3672957,3.9959838,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
463,232.0,0,3.0,3.0,3.0,2.6666667,1.0,360.33334,234.66667,2017M08,33,2.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,5.8870296,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
464,233.0,1,122.0,78.0,44.0,4.327869,0.008196721,61.204544,51.385246,2017M09,33,3.0,0.0,0.0,0.0,4.804021,4.356709,3.7841897,4.1142216,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
465,233.0,0,16.0,16.0,16.0,4.25,0.75,394.25,1492.375,2017M09,33,3.0,0.0,0.0,0.0,2.7725887,2.7725887,2.7725887,5.9769855,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
466,234.0,1,113.0,77.0,36.0,4.371681,0.0,65.333336,36.123894,2017M10,33,4.0,0.0,0.0,0.0,4.727388,4.3438053,3.583519,4.1795025,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
467,234.0,0,13.0,13.0,13.0,4.0,0.84615386,467.30768,723.6923,2017M10,33,4.0,0.0,0.0,0.0,2.5649493,2.5649493,2.5649493,6.146988,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
468,235.0,1,194.0,130.0,64.0,4.402062,0.010309278,56.96875,28.742268,2018M07,33,5.0,1.0,1.0,1.0,5.267858,4.8675346,4.158883,4.042503,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
469,235.0,0,1.0,1.0,1.0,5.0,1.0,377.0,504.0,2018M07,33,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9322453,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
470,236.0,1,237.0,159.0,78.0,4.2742615,0.008438818,69.74359,39.261604,2018M08,33,6.0,1.0,1.0,1.0,5.46806,5.0689044,4.356709,4.2448254,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
471,236.0,0,2.0,2.0,2.0,4.5,0.5,155.5,909.0,2018M08,33,6.0,1.0,1.0,0.0,0.6931472,0.6931472,0.6931472,5.0466456,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
472,237.0,1,231.0,167.0,64.0,4.4242425,0.0043290043,64.046875,37.510822,2018M09,33,7.0,1.0,1.0,1.0,5.4424176,5.117994,4.158883,4.159615,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
473,237.0,0,1.0,1.0,1.0,4.0,0.0,378.0,3742.0,2018M09,33,7.0,1.0,1.0,0.0,0.0,0.0,0.0,5.934894,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
474,238.0,1,46.0,21.0,25.0,4.652174,0.04347826,115.0,166.26086,2017M07,34,1.0,0.0,0.0,0.0,3.8286414,3.0445225,3.218876,4.744932,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
475,238.0,0,5.0,5.0,5.0,4.0,0.8,206.6,270.2,2017M07,34,1.0,0.0,0.0,0.0,1.609438,1.609438,1.609438,5.330785,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
476,239.0,1,78.0,36.0,42.0,4.6410255,0.03846154,76.2619,72.46154,2017M08,34,2.0,0.0,0.0,0.0,4.356709,3.583519,3.7376697,4.3341737,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
477,239.0,0,3.0,3.0,3.0,4.6666665,0.33333334,188.0,884.0,2017M08,34,2.0,0.0,0.0,0.0,1.0986123,1.0986123,1.0986123,5.236442,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
478,240.0,1,72.0,38.0,34.0,4.625,0.041666668,77.17647,96.138885,2017M09,34,3.0,0.0,0.0,0.0,4.276666,3.637586,3.5263605,4.3460946,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
479,240.0,0,1.0,1.0,1.0,3.0,1.0,146.0,384.0,2017M09,34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983607,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
480,241.0,1,84.0,54.0,30.0,4.607143,0.023809524,82.3,79.059525,2017M10,34,4.0,0.0,0.0,0.0,4.4308167,3.988984,3.4011974,4.4103713,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
